flight_id,real_waypoints,pass_times,speeds,alts,real_full_waypoints,full_pass_times,full_speeds,full_alts
040132ETH734,TANSA_98 PEVAL LSZA VEROX DUCRA,1680314167 1680321539 1680323099 1680323939 1680326339,0.2281 0.2337 0.2172 0.2206 0.0000,12299 12047 12024 11415 290,TANSA_98 _0854XBqU _whZ6UDdQ PEVAL _XEPJZ0R3 LSZA VEROX _DAUf1tvZ _0rz1K1IU DUCRA,1680314167 1680314219 1680314279 1680321539 1680322739 1680323099 1680323939 1680326039 1680326279 1680326339,0.2281 0.2281 0.2275 0.2337 0.2232 0.2172 0.2206 0.0954 0.0609 0.0000,12299 12299 12314 12047 12032 12024 11415 1250 480 290
040132ETH735,LFPG LFPB LFFJ NIMAN SALUN METRU_30,1680382210 1680382259 1680383579 1680390659 1680392339 1680392339,0.0807 0.1101 0.2522 0.2655 0.0000 0.0000,625 1135 9677 11415 11460 11460,LFPG LFPB _QtyUJJTL _ZhCHKspR LFFJ NIMAN SALUN METRU_30,1680382210 1680382259 1680382439 1680382979 1680383579 1680390659 1680392339 1680392339,0.0807 0.1101 0.1369 0.2224 0.2522 0.2655 0.0000 0.0000,625 1135 2766 7125 9677 11415 11460 11460
040140ETH720,KOMEZ KFK BKZ LTFM,1680307259 1680309419 1680310859 1680311639,0.2414 0.2320 0.1546 0.0000,12299 12215 3490 907,KOMEZ KFK _piPdBIVM _jMLIOqKH BKZ _f6lN3mRr _2zwQiigZ _rKxW73kj _HX6SgU1H LTFM,1680307259 1680309419 1680310079 1680310259 1680310859 1680310979 1680311279 1680311459 1680311639 1680311639,0.2414 0.2320 0.1898 0.1843 0.1546 0.1284 0.0979 0.1049 0.0000 0.0000,12299 12215 8915 7856 3490 3124 1722 1265 907 907
040140ETH723,LTFM LTBA TOMBI RASDA,1680326630 1680326819 1680329219 1680330299,0.1137 0.1440 0.2581 0.0000,617 2393 11369 11422,LTFM _1SxRv5wV LTBA TOMBI _1PXGllGc RASDA,1680326630 1680326699 1680326819 1680329219 1680330299 1680330299,0.1137 0.1258 0.1440 0.2581 0.0000 0.0000,617 1021 2393 11369 11422 11422
040141ETH724,GUDIS NIPIS LOWW EBBR,1680312776 1680312779 1680326639 1680331499,0.2289 0.2289 0.1097 0.0000,11681 11681 815 99,GUDIS NIPIS LOWW EBBR,1680312776 1680312779 1680326639 1680331499,0.2289 0.2289 0.1097 0.0000,11681 11681 815 99
040141ETH725,EBBR GILOM BAMTO LKSA MAREG_33 NIPIS,1680372595 1680372899 1680374219 1680375359 1680377579 1680389639,0.0777 0.1873 0.2494 0.2326 0.0683 0.0000,168 3459 11041 10424 472 10836,EBBR _14UouYAj GILOM BAMTO LKSA _GglhOQF3 _1oIySFWV _iI0NkDpt _uD4hf5xu _blLPjs1N MAREG_33 _tGepIATd NIPIS,1680372595 1680372779 1680372899 1680374219 1680375359 1680376259 1680376979 1680377099 1680377279 1680377399 1680377579 1680389639 1680389639,0.0777 0.1498 0.1873 0.2494 0.2326 0.1716 0.1475 0.1410 0.0940 0.0778 0.0683 0.0000 0.0000,168 2073 3459 11041 10424 6309 2850 2240 1158 945 472 10836 10836
040142ETH738,LAPSO LAPSO_38 NAKIT_39 SRN LIMC,1680313503 1680313499 1680320699 1680322559 1680323219,0.2298 0.2295 0.2286 0.1291 0.0708,12299 12306 12055 3322 427,LAPSO _FhHzJ7Hy LAPSO_38 NAKIT_39 SRN _TgXJYl7h _tZBnsCXX _nkCM3PPe _6BsoqpxV LIMC,1680313503 1680313439 1680313499 1680320699 1680322559 1680322679 1680322799 1680322919 1680323039 1680323219,0.2298 0.2298 0.2295 0.2286 0.1291 0.1376 0.1115 0.1000 0.0980 0.0708,12299 12299 12306 12055 3322 2720 2088 1394 1257 427
040142ETH739,MMP LILG LILN LIDU SALUN METRU_30,1680381961 1680382019 1680382139 1680382979 1680389519 1680389519,0.0878 0.0987 0.1360 0.2503 0.0000 0.0000,389 1250 2522 8946 11483 11483,MMP LILG LILN _3dT0K4Fd LIDU SALUN METRU_30,1680381961 1680382019 1680382139 1680382679 1680382979 1680389519 1680389519,0.0878 0.0987 0.1360 0.2284 0.2503 0.0000 0.0000,389 1250 2522 7628 8946 11483 11483
04014DETH552,TANSA_98 METRU ULTAG MOGLO,1680308151 1680307919 1680328079 1680330419,0.2261 0.2261 0.1255 0.0000,11720 11720 998 10729,TANSA_98 METRU ULTAG MOGLO,1680308151 1680307919 1680328079 1680330419,0.2261 0.2261 0.1255 0.0000,11720 11720 998 10729
04014DETH553,PITAX METRU_30,1680381719 1680394019,0.2776 0.0000,12116 12634,PITAX _jlY6ofQs _aRbroYsi _nss4t0UH _fqQclpwq _tq4js7s9 METRU_30,1680381719 1680381719 1680381959 1680387719 1680393959 1680394019 1680394019,0.2776 0.2776 0.3019 0.2738 0.1822 0.0000 0.0000,12116 12116 12108 11956 12634 12634 12634
040156ETH3013,ODMET IDRAK BATTY EBLG,1680346289 1680346379 1680354779 1680355139,0.2248 0.2274 0.1104 0.0000,9944 9944 1387 305,ODMET _NGrYTDMt IDRAK BATTY _UiF5RlVC _I8lt8NBg EBLG,1680346289 1680346319 1680346379 1680354779 1680354959 1680355079 1680355139,0.2248 0.2248 0.2274 0.1104 0.0787 0.0571 0.0000,9944 9944 9944 1387 899 480 305
040156ETH3516,LEZG DGO RIPEL,1680374712 1680375719 1680378659,0.1225 0.2072 0.0000,1212 8862 9434,LEZG _RpEeDFhP _Ma03D9Px DGO _doN0r3KU RIPEL,1680374712 1680374699 1680374759 1680375719 1680378659 1680378659,0.1225 0.1225 0.1063 0.2072 0.0000 0.0000,1212 1212 1623 8862 9434 9434
040156ETH3734,EBLG ELNT LFQM MILPA_21 TIVLI ZAR,1680361919 1680362459 1680363719 1680364199 1680366899 1680368099,0.0893 0.2399 0.2385 0.2321 0.2154 0.0000,709 8207 12329 12344 8367 450,EBLG _J1Ie87oi _LnzlMuPV ELNT LFQM MILPA_21 TIVLI _aKsabR7s _GqWjPPRP ZAR,1680361919 1680361979 1680362099 1680362459 1680363719 1680364199 1680366899 1680367679 1680367799 1680368099,0.0893 0.1117 0.1735 0.2399 0.2385 0.2321 0.2154 0.1163 0.0848 0.0000,709 1684 2865 8207 12329 12344 8367 1280 1280 450
040168ETH3605,KERIS OSKEM UMODI EBLG,1680318508 1680318539 1680319139 1680327359,0.2413 0.2343 0.2261 0.0000,9967 9967 9952 297,KERIS _o3fBrk7a OSKEM UMODI _l9ULPG9A _ZiU2czLP _raTjCDFf EBLG,1680318508 1680318479 1680318539 1680319139 1680327059 1680327179 1680327299 1680327359,0.2413 0.2413 0.2343 0.2261 0.1055 0.0943 0.0540 0.0000,9967 9967 9967 9952 1105 922 472 297
040168ETH3680,EBLG KENUM OKPAN_10 MEGAS OSKEM,1680337677 1680338219 1680342119 1680344639 1680345659,0.1079 0.2246 0.2542 0.2653 0.0000,1128 6195 9144 9075 9068,EBLG _9FGtFpxK _zd3EGykH _NlfsmyuZ KENUM OKPAN_10 MEGAS _wv4q7f8s _xJ3L5Xuh OSKEM,1680337677 1680337679 1680337739 1680337859 1680338219 1680342119 1680344639 1680345599 1680345659 1680345659,0.1079 0.1079 0.1180 0.1627 0.2246 0.2542 0.2653 0.2603 0.0000 0.0000,1128 1128 1593 2675 6195 9144 9075 9068 9068 9068
04016BETH721,FATIH IST SONUP USEBE_94 EVORA,1680388884 1680389279 1680391019 1680392939 1680392939,0.0933 0.1745 0.2394 0.0000 0.0000,930 4260 10622 10851 10851,FATIH _72QhiJli _ZCJDZxrv _I4LRhK1J IST SONUP USEBE_94 EVORA,1680388884 1680388919 1680388979 1680389099 1680389279 1680391019 1680392939 1680392939,0.0933 0.0933 0.1137 0.1455 0.1745 0.2394 0.0000 0.0000,930 930 1349 2713 4260 10622 10851 10851
04016BETH722,USEBE_94 USEBE KFK UNSAV,1680367891 1680368039 1680370499 1680372359,0.2167 0.2214 0.2022 0.0000,12344 12337 12245 1326,USEBE_94 _VOwCz87H USEBE KFK _uIYXsj3Z _3ZWoK4JB _hhjfHzQq _L7PhdM6q _kmWQd7J3 _JDkNZaJ9 UNSAV,1680367891 1680367979 1680368039 1680370499 1680371159 1680371399 1680371519 1680371699 1680372299 1680372359 1680372359,0.2167 0.2167 0.2214 0.2022 0.1922 0.2010 0.1813 0.1757 0.0635 0.0000 0.0000,12344 12344 12337 12245 9197 6286 5235 5227 1532 1326 1326
04016DETH416,MELDO STEPA DESPO KUKLA,1680391379 1680391739 1680392819 1680392939,0.2732 0.2513 0.2146 0.0000,12398 12382 6081 4549,MELDO _ceWkiE2F _GOuHxWCw STEPA DESPO _4iUgXTs5 KUKLA,1680391379 1680391379 1680391619 1680391739 1680392819 1680392939 1680392939,0.2732 0.2732 0.2659 0.2513 0.2146 0.0000 0.0000,12398 12398 12398 12382 6081 4549 4549
040170ETH706,TANSA_98 EDTH ETOLU_09 ABUMO FFM EDDF,1680310301 1680319319 1680320219 1680320399 1680320759 1680320819,0.1979 0.1869 0.0998 0.0819 0.0662 0.0000,12337 6568 1806 1562 381 183,TANSA_98 _TS93V45B _UnDRUuRC EDTH ETOLU_09 ABUMO FFM EDDF,1680310301 1680310019 1680310079 1680319319 1680320219 1680320399 1680320759 1680320819,0.1979 0.1979 0.2527 0.1869 0.0998 0.0819 0.0662 0.0000,12337 12337 12337 6568 1806 1562 381 183
040170ETH707,BOMBI_73 EDDF MOVUM OLKAS METRU_30,1680382085 1680382079 1680382139 1680382319 1680391019,0.1040 0.1040 0.1477 0.1650 0.0000,533 533 777 2964 12055,BOMBI_73 EDDF MOVUM OLKAS _2Dv1XTTJ METRU_30,1680382085 1680382079 1680382139 1680382319 1680391019 1680391019,0.1040 0.1040 0.1477 0.1650 0.0000 0.0000,533 533 777 2964 12055 12055
040171ETH737,LINGI METRU_30,1680307175 1680307499,0.2689 0.0000,12047 12055,LINGI _Y73QXKKY _PAQy0Dhy _AEMtAtvW METRU_30,1680307175 1680307259 1680307319 1680307499 1680307499,0.2689 0.2689 0.2715 0.0000 0.0000,12047 12047 12047 12055 12055
040184ETH764,NIPIS LAPSO_38 LGAV,1680312180 1680312179 1680314639,0.2109 0.2090 0.0000,11681 11681 853,NIPIS _lbgB8cC7 LAPSO_38 _j3u7Yo8F _wv5QWazz _QaBjONbP LGAV,1680312180 1680312119 1680312179 1680314339 1680314519 1680314639 1680314639,0.2109 0.2109 0.2090 0.1009 0.1056 0.0000 0.0000,11681 11681 11681 2675 1631 853 853
040187ETH714,GUDIS ESSA ENGM,1680310009 1680328379 1680330779,0.2303 0.0879 0.0000,12299 1181 320,GUDIS _9NK0GJKt ESSA ENGM,1680310009 1680310019 1680328379 1680330779,0.2303 0.2303 0.0879 0.0000,12299 12299 1181 320
040187ETH715,ENGM ESSA EXELA_31,1680372674 1680379739 1680391379,0.1051 0.1248 0.0000,998 869 11415,ENGM ESSA _cyN8IpXm EXELA_31,1680372674 1680379739 1680391379 1680391379,0.1051 0.1248 0.0000 0.0000,998 869 11415 11415
040197ETH700,TANSA_98 METRU RINAV_99 BADOP_84 INLOD UGBET EGLC EGLW EGLL,1680314957 1680314759 1680319079 1680322019 1680326459 1680327479 1680327599 1680327719 1680327959,0.2250 0.2319 0.2286 0.2388 0.2256 0.1102 0.0989 0.0845 0.0000,12344 12344 12192 12062 9799 2088 1585 1074 122,TANSA_98 _u20sR0ew METRU RINAV_99 BADOP_84 INLOD _PKsyaeSV UGBET EGLC EGLW _NytVn9Q1 EGLL,1680314957 1680314699 1680314759 1680319079 1680322019 1680326459 1680327359 1680327479 1680327599 1680327719 1680327899 1680327959,0.2250 0.2250 0.2319 0.2286 0.2388 0.2256 0.1140 0.1102 0.0989 0.0845 0.0573 0.0000,12344 12344 12344 12192 12062 9799 2492 2088 1585 1074 290 122
040197ETH701,EGWU EGKR EBML ODINA NIMAN NEVIK_90,1680381181 1680381539 1680383159 1680385319 1680391019 1680391619,0.0893 0.1763 0.2593 0.2578 0.2716 0.0000,777 3254 11064 11087 11415 11438,EGWU _hG9HnpRn _5EUlQqh3 EGKR _R3VMlnE3 _JUZQ9kme EBML ODINA NIMAN _OWxbRTpU NEVIK_90,1680381181 1680381239 1680381299 1680381539 1680382559 1680382799 1680383159 1680385319 1680391019 1680391619 1680391619,0.0893 0.0893 0.1151 0.1763 0.2506 0.2542 0.2593 0.2578 0.2716 0.0000 0.0000,777 777 1295 3254 9601 10295 11064 11087 11415 11438 11438
040199ETH715,STINO_40 NIPIS,1680307274 1680309179,0.2679 0.0000,10767 10790,STINO_40 _vCt81eFw _ZsFLdpky NIPIS,1680307274 1680307259 1680309179 1680309179,0.2679 0.2679 0.0000 0.0000,10767 10767 10790 10790
040203ETH728,TANSA_98 LSGG EGCC EGCB,1680313604 1680330479 1680336119 1680336119,0.2275 0.0799 0.0000 0.0000,12322 1143 114 114,TANSA_98 _9kIqINre LSGG EGCC EGCB,1680313604 1680313379 1680330479 1680336119 1680336119,0.2275 0.2275 0.0799 0.0000 0.0000,12322 12322 1143 114 114
040203ETH729,MCT EGBB EGWU BIG_01 RINTI DINAN ROUSY_05 MOROK_48 SAPRE GIRKU VANAS ASTUS SALUN METRU_30,1680371889 1680372479 1680373079 1680373259 1680373679 1680374819 1680375119 1680376079 1680376619 1680383279 1680383819 1680388979 1680391439 1680391439,0.0638 0.2246 0.2606 0.2521 0.2621 0.2606 0.2596 0.2021 0.1041 0.1330 0.2139 0.2721 0.0000 0.0000,488 7201 10843 11643 12306 12291 12291 6911 2149 2644 7048 11323 12047 12047,MCT _zBcJiuAV _pNoygp93 EGBB EGWU BIG_01 RINTI DINAN ROUSY_05 _h3Dm7i8h MOROK_48 SAPRE GIRKU _rvScjM4d VANAS ASTUS SALUN METRU_30,1680371889 1680372059 1680372239 1680372479 1680373079 1680373259 1680373679 1680374819 1680375119 1680375839 1680376079 1680376619 1680383279 1680383459 1680383819 1680388979 1680391439 1680391439,0.0638 0.1554 0.1988 0.2246 0.2606 0.2521 0.2621 0.2606 0.2596 0.2305 0.2021 0.1041 0.1330 0.1716 0.2139 0.2721 0.0000 0.0000,488 2598 4702 7201 10843 11643 12306 12291 12291 9228 6911 2149 2644 4313 7048 11323 12047 12047
04021EETH406,MELDO LAKTO AGUZO KUKLA_97,1680387598 1680387659 1680388499 1680388859,0.2462 0.2346 0.2465 0.0000,12398 12390 12131 6873,MELDO _HnviX10U LAKTO AGUZO _KIJEZyJr KUKLA_97,1680387598 1680387599 1680387659 1680388499 1680388859 1680388859,0.2462 0.2462 0.2346 0.2465 0.0000 0.0000,12398 12398 12390 12131 6873 6873
040452EJU49MH,OST SOVAN BEROK_01 DEVOX LFPO,1680335657 1680336299 1680337379 1680337979 1680341699,0.1063 0.1815 0.2027 0.1999 0.0647,792 7887 11514 11483 320,OST _iWFpnPMg SOVAN BEROK_01 DEVOX _LsX50uvE _SIekzNuA _SWo18FNh LFPO,1680335657 1680335699 1680336299 1680337379 1680337979 1680340979 1680341339 1680341459 1680341699,0.1063 0.1278 0.1815 0.2027 0.1999 0.1670 0.0997 0.0874 0.0647,792 1524 7887 11514 11483 3033 1547 1273 320
040452EJU535D,LFBO TOU OLINO ODILO LFPY LFPM LFPO,1680379922 1680379979 1680381839 1680382739 1680383159 1680383339 1680383759,0.0710 0.0993 0.2069 0.1590 0.1485 0.1322 0.0695,625 1349 8428 3376 3223 1867 366,LFBO TOU OLINO ODILO LFPY LFPM _IsD7U2de _rtOk4sPi LFPO,1680379922 1680379979 1680381839 1680382739 1680383159 1680383339 1680383459 1680383579 1680383759,0.0710 0.0993 0.2069 0.1590 0.1485 0.1322 0.0879 0.0943 0.0695,625 1349 8428 3376 3223 1867 1265 1181 366
040452EJU57QE,OST MEDAL_08 GIRAG PIGOS LFPO,1680360604 1680361139 1680361979 1680362939 1680366719,0.1215 0.1846 0.1937 0.2130 0.0672,701 7033 10904 10881 328,OST _A8JxDe1v MEDAL_08 GIRAG PIGOS _Io85luFF _YQL3Q6bI _1gexxLIV LFPO,1680360604 1680360659 1680361139 1680361979 1680362939 1680365939 1680366419 1680366539 1680366719,0.1215 0.1283 0.1846 0.1937 0.2130 0.1416 0.1068 0.0862 0.0672,701 1364 7033 10904 10881 3040 1265 1074 328
040452EJU963A,LFPO LFOZ LFBO,1680370125 1680370739 1680373619,0.0768 0.2121 0.0000,236 6767 244,LFPO _dMa5gw45 _gVhsajvM _pmZalz2B LFOZ _ueKzidHP _IoZogosy _fXlsdFzM _SM14db7b LFBO,1680370125 1680370199 1680370319 1680370439 1680370739 1680372959 1680373259 1680373379 1680373559 1680373619,0.0768 0.0924 0.1452 0.1937 0.2121 0.1576 0.0865 0.0802 0.0690 0.0000,236 1029 2111 3429 6767 3170 1181 960 457 244
04C11AKQA102,TANSA_98 UNIMI LOIR LOGAN LAM UGBET EGLW EGLL,1680319320 1680327779 1680328079 1680331619 1680332639 1680332759 1680333119 1680333239,0.2194 0.2372 0.2349 0.1749 0.1296 0.1077 0.0841 0.0000,11727 12032 12009 7330 2964 2667 754 236,TANSA_98 _bLLgoGB6 _OTh2Ej02 UNIMI LOIR _01xTdXut LOGAN _CO1YeVfd _wjQQ6kAI LAM UGBET _ftJk9jUl EGLW _ccRteXg3 EGLL,1680319320 1680319379 1680319439 1680327779 1680328079 1680331199 1680331619 1680332339 1680332519 1680332639 1680332759 1680332999 1680333119 1680333179 1680333239,0.2194 0.2194 0.2137 0.2372 0.2349 0.2135 0.1749 0.1257 0.1235 0.1296 0.1077 0.0978 0.0841 0.0767 0.0000,11727 11727 11720 12032 12009 10706 7330 3269 2964 2964 2667 1318 754 480 236
04C11AKQA103,EGWU RINTI EDMG LAPSO_38,1680342050 1680343019 1680345659 1680353459,0.0964 0.2372 0.2631 0.0000,640 7559 11689 12055,EGWU _LAXKc7zh _3MZoshiY _JRjrAINb _oYtpBna6 RINTI EDMG _OJga1oKN LAPSO_38,1680342050 1680342119 1680342179 1680342479 1680342599 1680343019 1680345659 1680353459 1680353459,0.0964 0.0964 0.1331 0.1831 0.1999 0.2372 0.2631 0.0000 0.0000,640 640 1135 3292 4336 7559 11689 12055 12055
04C11BKQA116,TANSA_98 METRU_30 HMM EHLE EHAM SPY_00 EKROS,1680347510 1680347339 1680357599 1680358499 1680358919 1680359039 1680359459,0.2336 0.2185 0.2434 0.1531 0.1269 0.1111 0.0686,12398 12390 11079 2903 2057 1379 396,TANSA_98 _8DMqL34L METRU_30 HMM _EJGn9TlQ EHLE EHAM SPY_00 _lDJOWoia _7fCxTdTK EKROS,1680347510 1680347279 1680347339 1680357599 1680358379 1680358499 1680358919 1680359039 1680359159 1680359279 1680359459,0.2336 0.2336 0.2185 0.2434 0.1556 0.1531 0.1269 0.1111 0.0991 0.0879 0.0686,12398 12398 12390 11079 3985 2903 2057 1379 831 655 396
04C11BKQA117,EHAM IVLUT TISMA MAKED_61 NIPIS,1680375749 1680376079 1680379679 1680383039 1680386159,0.1073 0.1940 0.2620 0.2584 0.0000,533 4229 11727 11887 12070,EHAM _sxwHFeYW _K0h9EXug _vdrb3qX6 IVLUT TISMA MAKED_61 _Q6QzDAth NIPIS,1680375749 1680375719 1680375779 1680375899 1680376079 1680379679 1680383039 1680386159 1680386159,0.1073 0.1073 0.1148 0.1472 0.1940 0.2620 0.2584 0.0000 0.0000,533 533 1029 2507 4229 11727 11887 12070 12070
04C11CKQA003,SUNID ARIAM AGREB,1680309545 1680312299 1680312659,0.3058 0.1015 0.0000,12352 12344 12344,SUNID _e5ZZUNM0 _EB8HeJZB ARIAM _38269RxX AGREB,1680309545 1680309479 1680309599 1680312299 1680312659 1680312659,0.3058 0.3058 0.2822 0.1015 0.0000 0.0000,12352 12352 12352 12344 12344 12344
04C11CKQA100,TANSA_98 UNIMI RUDOT ARREK SODVU ODUKU LAM UGBET EGLC EGLW EGLL,1680360721 1680369119 1680371039 1680372659 1680373139 1680373259 1680373379 1680373559 1680373679 1680373799 1680373979,0.2206 0.2438 0.2463 0.2190 0.1561 0.1347 0.1340 0.1217 0.1036 0.0929 0.0000,12344 12024 11994 8847 4602 4252 3574 2568 1539 1021 213,TANSA_98 _bqWzpU6e _guGfkk2g UNIMI RUDOT ARREK _B7P4tdTe SODVU ODUKU LAM UGBET EGLC EGLW _sUbHPrtK EGLL,1680360721 1680360779 1680360839 1680369119 1680371039 1680372659 1680373019 1680373139 1680373259 1680373379 1680373559 1680373679 1680373799 1680373919 1680373979,0.2206 0.2206 0.2168 0.2438 0.2463 0.2190 0.1833 0.1561 0.1347 0.1340 0.1217 0.1036 0.0929 0.0802 0.0000,12344 12344 12344 12024 11994 8847 4839 4602 4252 3574 2568 1539 1021 472 213
04C11CKQA101,EGLL OCK BOGNA LFPT SALUN_66 SALUN,1680382899 1680383099 1680383519 1680384479 1680393959 1680393959,0.1210 0.1577 0.2180 0.2598 0.0000 0.0000,602 2758 6355 10493 12062 12062,EGLL _xF8mgn29 _niujn0rm OCK _FCpaTaVg BOGNA LFPT SALUN_66 SALUN,1680382899 1680382919 1680382979 1680383099 1680383279 1680383519 1680384479 1680393959 1680393959,0.1210 0.1210 0.1396 0.1577 0.1990 0.2180 0.2598 0.0000 0.0000,602 602 1288 2758 4313 6355 10493 12062 12062
04C159KQA112,TANSA_98 METRU METRU_30 SAPRE DUCRA,1680314706 1680314519 1680314579 1680324119 1680326819,0.2730 0.2730 0.2193 0.2246 0.0000,11742 11742 11742 11438 251,TANSA_98 METRU METRU_30 SAPRE _erFnMCHj _JQIhIMDs _FISAigxw _MaDIYeGn DUCRA,1680314706 1680314519 1680314579 1680324119 1680325859 1680326219 1680326399 1680326699 1680326819,0.2730 0.2730 0.2193 0.2246 0.1300 0.1009 0.0751 0.0632 0.0000,11742 11742 11742 11438 2454 1654 1242 480 251
04C159KQA115,LFPG LFPB LFFE OSLOP_74 VAKSU SALUN,1680386348 1680386399 1680386579 1680390239 1680392459 1680396419,0.0925 0.1227 0.1649 0.2598 0.2593 0.0000,693 1204 3109 11712 11803 12055,LFPG LFPB LFFE OSLOP_74 VAKSU SALUN,1680386348 1680386399 1680386579 1680390239 1680392459 1680396419,0.0925 0.1227 0.1649 0.2598 0.2593 0.0000,693 1204 3109 11712 11803 12055
04C15AKQA115D,LFPG LFPB LASAT TRN_34 DIMIS SALUN,1680375678 1680375659 1680377219 1680382079 1680382739 1680385619,0.0930 0.0930 0.2559 0.2917 0.2733 0.0000,1029 1029 12322 12459 12497 12657,LFPG LFPB LASAT TRN_34 DIMIS SALUN,1680375678 1680375659 1680377219 1680382079 1680382739 1680385619,0.0930 0.0930 0.2559 0.2917 0.2733 0.0000,1029 1029 12322 12459 12497 12657
06002FMAU14,ITEXO METRU TINIL LFFH DUCRA,1680317826 1680318299 1680328739 1680330119 1680330839,0.2294 0.2282 0.1869 0.1056 0.0000,11758 11742 10074 1547 236,ITEXO _3WgQD018 METRU _GR2NXnls TINIL _izIDyGYT _apR1YU39 LFFH _PIOcUE4P DUCRA,1680317826 1680317639 1680318299 1680328559 1680328739 1680329699 1680329999 1680330119 1680330779 1680330839,0.2294 0.2294 0.2282 0.2243 0.1869 0.1368 0.1041 0.1056 0.0583 0.0000,11758 11758 11742 10950 10074 2911 1554 1547 427 236
06002FMAU15,DUCRA LFPG LFPB LFPI LFPK EDTR SRN SALUN METRU_30,1680362136 1680362159 1680362219 1680362459 1680362759 1680364259 1680365159 1680371999 1680372119,0.0817 0.0817 0.0966 0.1621 0.2095 0.2594 0.2655 0.2699 0.0000,320 320 1021 3246 5723 11079 11110 11491 11499,DUCRA LFPG LFPB _fzLMlQ4L LFPI LFPK _fTzC8D2P _PZ6SWQBE EDTR SRN SALUN _VwL7huAL METRU_30,1680362136 1680362159 1680362219 1680362339 1680362459 1680362759 1680363539 1680364139 1680364259 1680365159 1680371999 1680372119 1680372119,0.0817 0.0817 0.0966 0.1301 0.1621 0.2095 0.2585 0.2606 0.2594 0.2655 0.2699 0.0000 0.0000,320 320 1021 1913 3246 5723 9700 11079 11079 11110 11491 11499 11499
060030MAU16,TANSA_98 METRU LISMO URELO OKIPA DUCRA,1680359526 1680359339 1680368999 1680370259 1680370379 1680371159,0.2258 0.2253 0.2325 0.1475 0.1337 0.0000,12375 12375 11392 3581 3124 244,TANSA_98 _lcm2s7xy METRU LISMO URELO OKIPA _AJgsUSnK _VszdiUlG DUCRA,1680359526 1680359279 1680359339 1680368999 1680370259 1680370379 1680370859 1680371099 1680371159,0.2258 0.2258 0.2253 0.2325 0.1475 0.1337 0.1053 0.0608 0.0000,12375 12375 12375 11392 3581 3124 1250 442 244
060030MAU17,DUCRA LFPG LFPB LFPI BUBLI LFGB ODINA PLH SALUN METRU_30,1680380616 1680380639 1680380699 1680380939 1680381599 1680382619 1680383459 1680390119 1680390719 1680390719,0.0831 0.0831 0.0967 0.1687 0.2345 0.2575 0.2572 0.2614 0.0000 0.0000,373 373 968 3117 7772 11041 11102 11453 11476 11476,DUCRA LFPG LFPB _QGWt0Af0 LFPI BUBLI LFGB ODINA PLH SALUN METRU_30,1680380616 1680380639 1680380699 1680380819 1680380939 1680381599 1680382619 1680383459 1680390119 1680390719 1680390719,0.0831 0.0831 0.0967 0.1365 0.1687 0.2345 0.2575 0.2572 0.2614 0.0000 0.0000,373 373 968 1798 3117 7772 11041 11102 11453 11476 11476
060036MAU5042,TANSA_98 DENUT JACKO UGBET EGLL,1680326774 1680338459 1680339239 1680339959 1680340319,0.2162 0.2352 0.1879 0.1046 0.0000,12329 11971 6843 2080 267,TANSA_98 _X4yJMXrr _ZiOcz4ss DENUT JACKO _yELrb2KW UGBET _4Oc4uqdF _Y24YfbKv _dUETO9q3 EGLL,1680326774 1680326819 1680326879 1680338459 1680339239 1680339839 1680339959 1680340079 1680340199 1680340259 1680340319,0.2162 0.2162 0.2141 0.2352 0.1879 0.1141 0.1046 0.0944 0.0821 0.0595 0.0000,12329 12329 12329 11971 6843 2537 2080 1219 724 450 267
060036MAU53,EGLL EGTF HAWKE MOBRO FUZKA EDSM METRU,1680366237 1680366419 1680367079 1680367739 1680368339 1680369719 1680377879,0.0888 0.1463 0.2177 0.2411 0.2472 0.2522 0.0000,358 1478 6111 8580 9876 10455 11491,EGLL _p1YvHofj EGTF HAWKE MOBRO FUZKA EDSM _XUM63TXM _HWs4b2Qj METRU,1680366237 1680366299 1680366419 1680367079 1680367739 1680368339 1680369719 1680377759 1680377879 1680377879,0.0888 0.0921 0.1463 0.2177 0.2411 0.2472 0.2522 0.2581 0.0000 0.0000,358 853 1478 6111 8580 9876 10455 11483 11491 11491
06A046QTR2U,EVPIM BEDOP VELUG DESUK OST,1680341879 1680341939 1680348239 1680349499 1680350399,0.2240 0.2153 0.2078 0.1455 0.0000,11567 11567 11521 4298 198,EVPIM BEDOP VELUG DESUK _KpaxUYCa _RqNXudpX _jqm549E7 _qoO9fGSV OST,1680341879 1680341939 1680348239 1680349499 1680349979 1680350099 1680350219 1680350339 1680350399,0.2240 0.2153 0.2078 0.1455 0.1195 0.0903 0.0971 0.0812 0.0000,11567 11567 11521 4298 1478 975 991 457 198
06A046QTR6K,LIRF LIRH ARH,1680360654 1680361319 1680369659,0.0948 0.2187 0.0000,526 6622 12733,LIRF _Cv2NOR1c _bAAfeuOQ LIRH _soySkLNN _rLirLVVW ARH,1680360654 1680360719 1680360899 1680361319 1680369539 1680369659 1680369659,0.0948 0.1206 0.1434 0.2187 0.2253 0.0000 0.0000,526 876 2880 6622 12733 12733 12733
